dataset	tax_level	analysis_role	main_variable	main_variable_display	main_variable_type	term	taxon	beta	standard_error	statistic	p_value	n_samples	covariates	cluster_column	reference_group	model_formula	FDR_p_value	direction	raw_p_significance	FDR_p_significance
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Actinobacteria	-0.7549874701913271	0.31280434451597927	-2.4136092846138824	0.025012573999787055	24	Smoking_status;Age			CLR(Class:Actinobacteria) ~ BMI_kg_m2 + Smoking_status + Age	0.04168762333297843	Negative	p<0.05	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Bacilli	-0.3894810455422665	0.47162846277753534	-0.8258217564913648	0.4181888406808555	24	Smoking_status;Age			CLR(Class:Bacilli) ~ BMI_kg_m2 + Smoking_status + Age	0.46465426742317273	Negative	NS	NS
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Bacteroidia	-0.13504720913271795	0.32917228136646093	-0.4102630044428698	0.6857685151410131	24	Smoking_status;Age			CLR(Class:Bacteroidia) ~ BMI_kg_m2 + Smoking_status + Age	0.6857685151410131	Negative	NS	NS
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Campylobacteria	0.4218502788182151	0.18335998390606628	2.3006670803064933	0.03175787557802169	24	Smoking_status;Age			CLR(Class:Campylobacteria) ~ BMI_kg_m2 + Smoking_status + Age	0.045368393682888135	Positive	p<0.05	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Clostridia	1.101978807021286	0.37521600233784047	2.9369184687093277	0.007876571702508401	24	Smoking_status;Age			CLR(Class:Clostridia) ~ BMI_kg_m2 + Smoking_status + Age	0.019506273693500994	Positive	p<0.01	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Fusobacteriia	-1.672124052159072	0.22537109176971631	-7.419425619447433	2.6963315727694476e-07	24	Smoking_status;Age			CLR(Class:Fusobacteriia) ~ BMI_kg_m2 + Smoking_status + Age	1.3481657863847237e-06	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Gammaproteobacteria	1.2481012140195906	0.2229975917756714	5.596926872982293	1.4858079138805171e-05	24	Smoking_status;Age			CLR(Class:Gammaproteobacteria) ~ BMI_kg_m2 + Smoking_status + Age	4.9526930462683904e-05	Positive	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Negativicutes	-1.6913763691604466	0.5950384984959997	-2.842465442883974	0.009753136846750497	24	Smoking_status;Age			CLR(Class:Negativicutes) ~ BMI_kg_m2 + Smoking_status + Age	0.019506273693500994	Negative	p<0.01	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Class:Saccharimonadia	0.7224687004444181	0.37216458310667916	1.9412612947033867	0.06576566693355944	24	Smoking_status;Age			CLR(Class:Saccharimonadia) ~ BMI_kg_m2 + Smoking_status + Age	0.08220708366694929	Positive	NS	NS
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Unclassified_Class	1.1486171458823196	0.15212722185109998	7.550372194442426	2.0553183250950148e-07	24	Smoking_status;Age			CLR(Unclassified_Class) ~ BMI_kg_m2 + Smoking_status + Age	1.3481657863847237e-06	Positive	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Actinobacteria	-1.6737711694922588	0.17470636202333176	-9.5804820735076	4.0814326677960084e-09	24	Age;BMI_kg_m2			CLR(Class:Actinobacteria) ~ Smoking_status + Age + BMI_kg_m2	1.727317459126357e-08	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Bacilli	0.5969332880194733	0.26341223964141713	2.2661562303713683	0.03413114709206082	24	Age;BMI_kg_m2			CLR(Class:Bacilli) ~ Smoking_status + Age + BMI_kg_m2	0.04266393386507602	Positive	p<0.05	p<0.05
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Bacteroidia	0.3747887434013806	0.18384812348255986	2.0385780191927476	0.0542802424408338	24	Age;BMI_kg_m2			CLR(Class:Bacteroidia) ~ Smoking_status + Age + BMI_kg_m2	0.054836619290875854	Positive	NS	NS
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Campylobacteria	-0.20824560157662325	0.1024095614095573	-2.033458582483382	0.054836619290875854	24	Age;BMI_kg_m2			CLR(Class:Campylobacteria) ~ Smoking_status + Age + BMI_kg_m2	0.054836619290875854	Negative	NS	NS
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Clostridia	-0.8725592304932639	0.20956429758933026	-4.163682652677616	0.00043931704010755085	24	Age;BMI_kg_m2			CLR(Class:Clostridia) ~ Smoking_status + Age + BMI_kg_m2	0.0007321950668459181	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Fusobacteriia	-1.189319816260651	0.12587345488835502	-9.448535573410078	5.181952377379071e-09	24	Age;BMI_kg_m2			CLR(Class:Fusobacteriia) ~ Smoking_status + Age + BMI_kg_m2	1.727317459126357e-08	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Gammaproteobacteria	0.7572136894152353	0.12454781617363826	6.079702661021099	4.936365484890055e-06	24	Age;BMI_kg_m2			CLR(Class:Gammaproteobacteria) ~ Smoking_status + Age + BMI_kg_m2	9.87273096978011e-06	Positive	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Negativicutes	1.2020549843444757	0.33233877073197543	3.6169568229940556	0.0016172848386310935	24	Age;BMI_kg_m2			CLR(Class:Negativicutes) ~ Smoking_status + Age + BMI_kg_m2	0.002310406912330134	Positive	p<0.005	p<0.005
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Class:Saccharimonadia	-1.3665701033998496	0.20786002985062882	-6.574472756411545	1.6420296749160043e-06	24	Age;BMI_kg_m2			CLR(Class:Saccharimonadia) ~ Smoking_status + Age + BMI_kg_m2	4.10507418729001e-06	Negative	p<0.001	p<0.001
PRJNA255332	Class	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Unclassified_Class	2.3794752160420822	0.08496555102342669	28.00517606701584	4.089778255795183e-18	24	Age;BMI_kg_m2			CLR(Unclassified_Class) ~ Smoking_status + Age + BMI_kg_m2	4.089778255795183e-17	Positive	p<0.001	p<0.001
