dataset	tax_level	analysis_role	main_variable	main_variable_display	main_variable_type	term	taxon	beta	standard_error	statistic	p_value	n_samples	covariates	cluster_column	reference_group	model_formula	FDR_p_value	direction	raw_p_significance	FDR_p_significance
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Carnobacteriaceae	-2.022915884137883	0.5113020120300311	-3.9564011807938435	0.000721023435592373	24	Smoking_status;Age			CLR(Family:Carnobacteriaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.0025988353640936795	Negative	p<0.001	p<0.005
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Family_XI	-0.1400248939703126	0.34977333257300386	-0.400330388083794	0.6929565643244783	24	Smoking_status;Age			CLR(Family:Family_XI) ~ BMI_kg_m2 + Smoking_status + Age	0.6929565643244783	Negative	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Fusobacteriaceae	-1.0969594007996268	0.21655452109850495	-5.06551142518354	5.135532609126927e-05	24	Smoking_status;Age			CLR(Family:Fusobacteriaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.00035948728263888487	Negative	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Lachnospiraceae	1.2326700113176	0.3586529700450754	3.4369435478609818	0.0024737337038782847	24	Smoking_status;Age			CLR(Family:Lachnospiraceae) ~ BMI_kg_m2 + Smoking_status + Age	0.006326491976226194	Positive	p<0.005	p<0.01
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Lactobacillaceae	-0.8485131843816238	0.30195028067395996	-2.810108944054375	0.01048907636449126	24	Smoking_status;Age			CLR(Family:Lactobacillaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.018355883637859706	Negative	p<0.05	p<0.05
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Neisseriaceae	1.444143732000471	0.42500993055902464	3.397905856225425	0.00271135370409694	24	Smoking_status;Age			CLR(Family:Neisseriaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.006326491976226194	Positive	p<0.005	p<0.01
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Pasteurellaceae	0.20852367225342022	0.4669275479117969	0.4465867845792867	0.6597447703843301	24	Smoking_status;Age			CLR(Family:Pasteurellaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.6929565643244783	Positive	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Prevotellaceae	-0.16243435452228125	0.36641353953162686	-0.4433088218571704	0.6620758064995691	24	Smoking_status;Age			CLR(Family:Prevotellaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.6929565643244783	Negative	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Saccharimonadaceae	0.5267724082844955	0.42459223001506086	1.240654847277375	0.2284157408218227	24	Smoking_status;Age			CLR(Family:Saccharimonadaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.31978203715055176	Positive	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Family:Veillonellaceae	-1.2556101177480625	0.7198171902492755	-1.7443458349657361	0.0957194013667888	24	Smoking_status;Age			CLR(Family:Veillonellaceae) ~ BMI_kg_m2 + Smoking_status + Age	0.14889684657056035	Negative	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Unclassified_Family	1.7473472115266449	0.1390179017294094	12.56922446526174	3.083203986871443e-11	24	Smoking_status;Age			CLR(Unclassified_Family) ~ BMI_kg_m2 + Smoking_status + Age	4.3164855816200204e-10	Positive	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Alcaligenaceae	-0.7365053978486649	0.12142026623900037	-6.065753441842629	5.094163774339541e-06	24	Age;BMI_kg_m2			CLR(Family:Alcaligenaceae) ~ Smoking_status + Age + BMI_kg_m2	3.565914642037679e-05	Negative	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Anaerovoracaceae	-0.7560018559036019	0.27416072911663514	-2.7575132964501963	0.011799442803938201	24	Age;BMI_kg_m2			CLR(Family:Anaerovoracaceae) ~ Smoking_status + Age + BMI_kg_m2	0.01651921992551348	Negative	p<0.05	p<0.05
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Campylobacteraceae	0.3011018932480372	0.14370000436029332	2.095350620123131	0.04844071415810046	24	Age;BMI_kg_m2			CLR(Family:Campylobacteraceae) ~ Smoking_status + Age + BMI_kg_m2	0.06165181801940058	Positive	p<0.05	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Carnobacteriaceae	0.8272640608479416	0.2855705682579269	2.896881376447582	0.00862540939660402	24	Age;BMI_kg_m2			CLR(Family:Carnobacteriaceae) ~ Smoking_status + Age + BMI_kg_m2	0.013417303505828473	Positive	p<0.01	p<0.05
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Family_XI	-1.1379356954161217	0.19535414880877655	-5.82498862888239	8.80015047771399e-06	24	Age;BMI_kg_m2			CLR(Family:Family_XI) ~ Smoking_status + Age + BMI_kg_m2	4.106736889599862e-05	Negative	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Fusobacteriaceae	-0.6778322963338603	0.12094925541832417	-5.604270104759708	1.4608350004586348e-05	24	Age;BMI_kg_m2			CLR(Family:Fusobacteriaceae) ~ Smoking_status + Age + BMI_kg_m2	5.112922501605222e-05	Negative	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Lachnospiraceae	-0.7723905638040114	0.20031357212251646	-3.8559072938482633	0.0009164054089205637	24	Age;BMI_kg_m2			CLR(Family:Lachnospiraceae) ~ Smoking_status + Age + BMI_kg_m2	0.0018328108178411273	Negative	p<0.001	p<0.005
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Lactobacillaceae	-0.8933047315591414	0.16864418916591062	-5.296979018235347	2.9828229264657683e-05	24	Age;BMI_kg_m2			CLR(Family:Lactobacillaceae) ~ Smoking_status + Age + BMI_kg_m2	8.351904194104151e-05	Negative	p<0.001	p<0.001
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Neisseriaceae	0.12085714151262919	0.2373750240158924	0.5091400917753577	0.6159622751815251	24	Age;BMI_kg_m2			CLR(Family:Neisseriaceae) ~ Smoking_status + Age + BMI_kg_m2	0.6159622751815251	Positive	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Pasteurellaceae	-0.30581306226498706	0.26078670150944083	-1.1726558927082262	0.25406482297776317	24	Age;BMI_kg_m2			CLR(Family:Pasteurellaceae) ~ Smoking_status + Age + BMI_kg_m2	0.27360827089912954	Negative	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Prevotellaceae	0.3793095963146952	0.20464797759352302	1.8534734658755803	0.07791758368502617	24	Age;BMI_kg_m2			CLR(Family:Prevotellaceae) ~ Smoking_status + Age + BMI_kg_m2	0.09090384763253054	Positive	NS	NS
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Saccharimonadaceae	-0.8566527864775785	0.23714173140429518	-3.6124084167079777	0.001634804370852459	24	Age;BMI_kg_m2			CLR(Family:Saccharimonadaceae) ~ Smoking_status + Age + BMI_kg_m2	0.0028609076489918036	Negative	p<0.005	p<0.005
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Family:Veillonellaceae	1.6088669282954187	0.40202971868852433	4.001860692149231	0.0006468332855944944	24	Age;BMI_kg_m2			CLR(Family:Veillonellaceae) ~ Smoking_status + Age + BMI_kg_m2	0.0015092776663871538	Positive	p<0.001	p<0.005
PRJNA255332	Family	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Unclassified_Family	2.8990367693892454	0.07764378050708777	37.3376560293146	1.0931020252793748e-20	24	Age;BMI_kg_m2			CLR(Unclassified_Family) ~ Smoking_status + Age + BMI_kg_m2	1.5303428353911247e-19	Positive	p<0.001	p<0.001
