dataset	tax_level	analysis_role	main_variable	main_variable_display	main_variable_type	term	taxon	beta	standard_error	statistic	p_value	n_samples	covariates	cluster_column	reference_group	model_formula	FDR_p_value	direction	raw_p_significance	FDR_p_significance
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Order:Lachnospirales	0.7396489096587306	0.3749521823372669	1.9726486322819201	0.06184553862734986	24	Smoking_status;Age			CLR(Order:Lachnospirales) ~ BMI_kg_m2 + Smoking_status + Age	0.08503761561260605	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Order:Lactobacillales	-1.229699208652459	0.5802001817575861	-2.1194395439990408	0.0461385670623207	24	Smoking_status;Age			CLR(Order:Lactobacillales) ~ BMI_kg_m2 + Smoking_status + Age	0.08458737294758796	Negative	p<0.05	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Order:Peptostreptococcales-Tissierellales	0.249902466066737	0.45764357251607624	0.5460635330084491	0.5907769100269356	24	Smoking_status;Age			CLR(Order:Peptostreptococcales-Tissierellales) ~ BMI_kg_m2 + Smoking_status + Age	0.5907769100269356	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Order:Saccharimonadales	0.8046122501449939	0.4005841770815345	2.0085971842597865	0.05761165124859726	24	Smoking_status;Age			CLR(Order:Saccharimonadales) ~ BMI_kg_m2 + Smoking_status + Age	0.08503761561260605	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Order:Veillonellales-Selenomonadales	-1.609232819459871	0.6540791794312386	-2.4603027738311383	0.022633401271414215	24	Smoking_status;Age			CLR(Order:Veillonellales-Selenomonadales) ~ BMI_kg_m2 + Smoking_status + Age	0.04979348279711127	Negative	p<0.05	p<0.05
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	BMI_kg_m2	BMI kg m2	continuous	MAIN_Z	Unclassified_Order	1.2395595934225234	0.136815741606855	9.060065595262005	1.0596758760266023e-08	24	Smoking_status;Age			CLR(Unclassified_Order) ~ BMI_kg_m2 + Smoking_status + Age	1.1656434636292626e-07	Positive	p<0.001	p<0.001
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Bacteroidales	-0.027161032329013984	0.2113709917356319	-0.12849933714170728	0.898976510673922	24	Age;BMI_kg_m2			CLR(Order:Bacteroidales) ~ Smoking_status + Age + BMI_kg_m2	0.898976510673922	Negative	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Burkholderiales	0.08813973256532351	0.18054080369269715	0.4881984059146445	0.6304680293302389	24	Age;BMI_kg_m2			CLR(Order:Burkholderiales) ~ Smoking_status + Age + BMI_kg_m2	0.6935148322632628	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Campylobacterales	-0.12285765436769697	0.10367481439026342	-1.1850289300275332	0.24924382179066348	24	Age;BMI_kg_m2			CLR(Order:Campylobacterales) ~ Smoking_status + Age + BMI_kg_m2	0.3427102549621623	Negative	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Enterobacterales	0.19972761220152768	0.30077127052762603	0.6640514961789962	0.5138829107661068	24	Age;BMI_kg_m2			CLR(Order:Enterobacterales) ~ Smoking_status + Age + BMI_kg_m2	0.628079113158575	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Fusobacteriales	-1.1039318690517248	0.1163009800762971	-9.49202550423488	4.788701736418534e-09	24	Age;BMI_kg_m2			CLR(Order:Fusobacteriales) ~ Smoking_status + Age + BMI_kg_m2	2.6337859550301936e-08	Negative	p<0.001	p<0.001
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Lachnospirales	-1.198490136521876	0.20941694978762201	-5.722985354038019	1.1115531187186909e-05	24	Age;BMI_kg_m2			CLR(Order:Lachnospirales) ~ Smoking_status + Age + BMI_kg_m2	3.0567710764764e-05	Negative	p<0.001	p<0.001
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Lactobacillales	0.6371014574995312	0.32405132721858865	1.9660510665638309	0.06265190898021068	24	Age;BMI_kg_m2			CLR(Order:Lactobacillales) ~ Smoking_status + Age + BMI_kg_m2	0.09845299982604536	Positive	NS	NS
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Peptostreptococcales-Tissierellales	-0.9484402058004144	0.2556014488269365	-3.7106213996564144	0.001295012844470669	24	Age;BMI_kg_m2			CLR(Order:Peptostreptococcales-Tissierellales) ~ Smoking_status + Age + BMI_kg_m2	0.002849028257835472	Negative	p<0.005	p<0.005
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Saccharimonadales	-1.2811821561909233	0.22373283967751897	-5.726392951689955	1.1028932837116912e-05	24	Age;BMI_kg_m2			CLR(Order:Saccharimonadales) ~ Smoking_status + Age + BMI_kg_m2	3.0567710764764e-05	Negative	p<0.001	p<0.001
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Order:Veillonellales-Selenomonadales	1.287442931553402	0.3653139603622107	3.524209505371477	0.0020139503510989655	24	Age;BMI_kg_m2			CLR(Order:Veillonellales-Selenomonadales) ~ Smoking_status + Age + BMI_kg_m2	0.0036922423103481036	Positive	p<0.005	p<0.005
PRJNA255332	Order	OTHER_METADATA_ASSOCIATION	Smoking_status	Smoking status	categorical	MAIN_Yes	Unclassified_Order	2.4696513204418657	0.07641383792365065	32.31942521862902	2.1547819283791115e-19	24	Age;BMI_kg_m2			CLR(Unclassified_Order) ~ Smoking_status + Age + BMI_kg_m2	2.3702601212170226e-18	Positive	p<0.001	p<0.001
